row_index,old_name,PlantCode,GenID,new_name,source
877,gen-877,55698,HEP1,Hanford Energy Park Peaker_HEP1,eia_exact
878,gen-878,55698,HEP2,Hanford Energy Park Peaker_HEP2,eia_exact
879,gen-879,55719,GEN2,Mountain View I&2_GEN2,eia_exact
880,gen-880,55719,GENI,Mountain View I&2_GENI,eia_exact
881,gen-881,55748,CAG5,Los Esteros Critical Energy Center_CAG5,eia_exact
882,gen-882,55748,CTG1,Los Esteros Critical Energy Center_CTG1,eia_exact
883,gen-883,55748,CTG2,Los Esteros Critical Energy Center_CTG2,eia_exact
884,gen-884,55748,CTG3,Los Esteros Critical Energy Center_CTG3,eia_exact
885,gen-885,55748,CTG4,Los Esteros Critical Energy Center_CTG4,eia_exact
886,gen-886,55807,HPP1,Henrietta Peaker_HPP1,eia_exact
887,gen-887,55807,HPP2,Henrietta Peaker_HPP2,eia_exact
888,gen-888,55810,S3,Gilroy Peaking Energy Center_S3,eia_exact
889,gen-889,55810,S4,Gilroy Peaking Energy Center_S4,eia_exact
890,gen-890,55810,S5,Gilroy Peaking Energy Center_S5,eia_exact
891,gen-891,55851,GT 1,Valero Refinery Cogeneration Unit 1_GT 1,eia_exact
892,gen-892,55855,CTG1,Wolfskill Energy Center_CTG1,eia_exact
893,gen-893,55874,8,Panoche Peaker_8,eia_exact
894,gen-894,55933,TCC1,Tracy Combined Cycle Power Plant_TCC1,eia_exact
895,gen-895,55933,TPP1,Tracy Combined Cycle Power Plant_TPP1,eia_exact
896,gen-896,55933,TPP2,Tracy Combined Cycle Power Plant_TPP2,eia_exact
897,gen-897,55934,C1,Century Generating Facility_C1,eia_exact
898,gen-898,55934,C2,Century Generating Facility_C2,eia_exact
899,gen-899,55934,C3,Century Generating Facility_C3,eia_exact
900,gen-900,55934,C4,Century Generating Facility_C4,eia_exact
901,gen-901,55935,D1,Drews Generating Facility_D1,eia_exact
902,gen-902,55935,D2,Drews Generating Facility_D2,eia_exact
903,gen-903,55935,D3,Drews Generating Facility_D3,eia_exact
904,gen-904,55935,D4,Drews Generating Facility_D4,eia_exact
905,gen-905,55951,AMP1,Agua Mansa Power Plant_AMP1,eia_exact
906,gen-906,55963,CTG1,Riverview Energy Center_CTG1,eia_exact
907,gen-907,55983,TG51,Salton Sea Power LLC - Unit 5_TG51,eia_exact
908,gen-908,55984,TG21,CE Turbo LLC_TG21,eia_exact
909,gen-909,55985,CTG1,Palomar Energy_CTG1,eia_exact
910,gen-910,55985,CTG2,Palomar Energy_CTG2,eia_exact
911,gen-911,55985,STG,Palomar Energy_STG,eia_exact
912,gen-912,56011,V-47,Cabazon Wind Partners_V-47,eia_exact
913,gen-913,56012,1,Whitewater Hill Wind Partners_1,eia_exact
914,gen-914,56026,CTG1,Donald Von Raesfeld Power Plant_CTG1,eia_exact
915,gen-915,56026,CTG2,Donald Von Raesfeld Power Plant_CTG2,eia_exact
916,gen-916,56026,STG,Donald Von Raesfeld Power Plant_STG,eia_exact
917,gen-917,56039,G1,H. Gonzales_G1,eia_exact
918,gen-918,56039,G2,H. Gonzales_G2,eia_exact
919,gen-919,56041,M1,Malburg_M1,eia_exact
920,gen-920,56041,M2,Malburg_M2,eia_exact
921,gen-921,56041,M3,Malburg_M3,eia_exact
922,gen-922,56046,1,Magnolia Power Project_1,eia_exact
923,gen-923,56046,2,Magnolia Power Project_2,eia_exact
924,gen-924,56051,GEN1,THUMS_GEN1,eia_exact
925,gen-925,56075,1,High Winds LLC_1,eia_exact
926,gen-926,56075,2,High Winds LLC_2,eia_exact
927,gen-927,56078,1,Walnut Energy Center_1,eia_exact
928,gen-928,56078,2,Walnut Energy Center_2,eia_exact
929,gen-929,56078,3,Walnut Energy Center_3,eia_exact
930,gen-930,56080,EG1,SJ/SC WPCP_EG1,eia_exact
931,gen-931,56080,EG2,SJ/SC WPCP_EG2,eia_exact
932,gen-932,56080,EG3,SJ/SC WPCP_EG3,eia_exact
933,gen-933,56090,D182,Blacksand Generating Facility_D182,eia_exact
934,gen-934,56090,D189,Blacksand Generating Facility_D189,eia_exact
935,gen-935,56090,D190,Blacksand Generating Facility_D190,eia_exact
936,gen-936,56112,V47,Mountain View III_V47,eia_exact
937,gen-937,56125,4152,Springville Hydroelectric_4152,eia_exact
938,gen-938,56134,101,Regional Wastewater Control Facility_101,eia_exact
939,gen-939,56134,301,Regional Wastewater Control Facility_301,eia_exact
940,gen-940,56134,401,Regional Wastewater Control Facility_401,eia_exact
941,gen-941,56143,1,Riverside Energy Resource Center_1,eia_exact
942,gen-942,56143,2,Riverside Energy Resource Center_2,eia_exact
943,gen-943,56143,3,Riverside Energy Resource Center_3,eia_exact
944,gen-944,56143,4,Riverside Energy Resource Center_4,eia_exact
945,gen-945,56144,1,Springs Generating Station_1,eia_exact
946,gen-946,56144,2,Springs Generating Station_2,eia_exact
947,gen-947,56144,3,Springs Generating Station_3,eia_exact
948,gen-948,56144,4,Springs Generating Station_4,eia_exact
949,gen-949,56184,IC1,Red Bluff_IC1,eia_exact
950,gen-950,56184,IC10,Red Bluff_IC10,eia_exact
951,gen-951,56184,IC11,Red Bluff_IC11,eia_exact
952,gen-952,56184,IC12,Red Bluff_IC12,eia_exact
953,gen-953,56184,IC13,Red Bluff_IC13,eia_exact
954,gen-954,56184,IC14,Red Bluff_IC14,eia_exact
955,gen-955,56184,IC15,Red Bluff_IC15,eia_exact
956,gen-956,56184,IC16,Red Bluff_IC16,eia_exact
957,gen-957,56184,IC2,Red Bluff_IC2,eia_exact
958,gen-958,56184,IC3,Red Bluff_IC3,eia_exact
959,gen-959,56184,IC4,Red Bluff_IC4,eia_exact
960,gen-960,56184,IC5,Red Bluff_IC5,eia_exact
961,gen-961,56184,IC6,Red Bluff_IC6,eia_exact
962,gen-962,56184,IC7,Red Bluff_IC7,eia_exact
963,gen-963,56184,IC8,Red Bluff_IC8,eia_exact
964,gen-964,56184,IC9,Red Bluff_IC9,eia_exact
965,gen-965,56232,1,Miramar Energy Facility_1,eia_exact
966,gen-966,56232,2,Miramar Energy Facility_2,eia_exact
967,gen-967,56239,GT-1,Malaga Power LLC_GT-1,eia_exact
968,gen-968,56239,GT-2,Malaga Power LLC_GT-2,eia_exact
969,gen-969,56271,VEST,Diablo Winds LLC_VEST,eia_exact
970,gen-970,56275,WGNS,Helzel & Schwarzhoff 86_WGNS,eia_exact
971,gen-971,56276,WGNS,ZCO_WGNS,eia_exact
972,gen-972,56284,EPG,Santa Maria EPG_EPG,eia_exact
973,gen-973,56295,1,Kumeyaay Wind_1,eia_exact
974,gen-974,56302,1,Oasis Wind_1,eia_exact
975,gen-975,56346,ICE1,Bear Valley Power Plant_ICE1,eia_exact
976,gen-976,56346,ICE2,Bear Valley Power Plant_ICE2,eia_exact
977,gen-977,56346,ICE3,Bear Valley Power Plant_ICE3,eia_exact
978,gen-978,56346,ICE4,Bear Valley Power Plant_ICE4,eia_exact
979,gen-979,56346,ICE5,Bear Valley Power Plant_ICE5,eia_exact
980,gen-980,56346,ICE6,Bear Valley Power Plant_ICE6,eia_exact
981,gen-981,56346,ICE7,Bear Valley Power Plant_ICE7,eia_exact
982,gen-982,56356,CT1,Clearwater Power Plant_CT1,eia_exact
983,gen-983,56356,ST1,Clearwater Power Plant_ST1,eia_exact
984,gen-984,56362,1,Shiloh I Wind Project_1,eia_exact
985,gen-985,56428,Unit1,Ameresco Santa Cruz Energy_Unit1,eia_exact
986,gen-986,56428,Unit2,Ameresco Santa Cruz Energy_Unit2,eia_exact
987,gen-987,56428,Unit3,Ameresco Santa Cruz Energy_Unit3,eia_exact
988,gen-988,56446,1,Buena Vista Energy LLC_1,eia_exact
989,gen-989,56467,CTG1,Russell City Energy Center_CTG1,eia_exact
990,gen-990,56467,CTG2,Russell City Energy Center_CTG2,eia_exact
991,gen-991,56467,STG1,Russell City Energy Center_STG1,eia_exact
992,gen-992,56469,1,Roseburg Forest Products Biomass_1,eia_exact
993,gen-993,56471,1,McGrath Peaker_1,eia_exact
994,gen-994,56472,1,Grapeland Hybrid_1,eia_exact
995,gen-995,56472,BA1,Grapeland Hybrid_BA1,eia_exact
996,gen-996,56473,1,Mira Loma Peaker_1,eia_exact
997,gen-997,56474,1,Barre Peaker_1,eia_exact
998,gen-998,56475,1,Center Hybrid_1,eia_exact
999,gen-999,56475,BA1,Center Hybrid_BA1,eia_exact
1000,gen-1000,56476,A,Gateway Generating Station_A,eia_exact
1001,gen-1001,56476,B,Gateway Generating Station_B,eia_exact
1002,gen-1002,56476,C,Gateway Generating Station_C,eia_exact
1003,gen-1003,56532,A,Colusa Generating Station_A,eia_exact
1004,gen-1004,56532,B,Colusa Generating Station_B,eia_exact
1005,gen-1005,56532,C,Colusa Generating Station_C,eia_exact
1006,gen-1006,56569,1,Niland Gas Turbine Plant_1,eia_exact
1007,gen-1007,56569,2,Niland Gas Turbine Plant_2,eia_exact
1008,gen-1008,56570,WGNS,Terra-Gen VG Wind LLC_WGNS,eia_exact
1009,gen-1009,56615,G100,Rancho Penasquitos_G100,eia_exact
1010,gen-1010,56639,1,Midway Peaking LLC_1,eia_exact
1011,gen-1011,56639,2,Midway Peaking LLC_2,eia_exact
1012,gen-1012,56654,1,Hatchet Ridge Wind Project_1,eia_exact
1013,gen-1013,56707,AMPC,El Nido Facility_AMPC,eia_exact
1014,gen-1014,56768,CR1,CalRenew-1_CR1,eia_exact
1015,gen-1015,56791,1,Dillon Wind LLC_1,eia_exact
1016,gen-1016,56803,1,Panoche Energy Center_1,eia_exact
1017,gen-1017,56803,2,Panoche Energy Center_2,eia_exact
1018,gen-1018,56803,3,Panoche Energy Center_3,eia_exact
1019,gen-1019,56803,4,Panoche Energy Center_4,eia_exact
1020,gen-1020,56814,PV1,ELACC Photovoltaic Power Facility_PV1,eia_exact
1021,gen-1021,56814,PV2,ELACC Photovoltaic Power Facility_PV2,eia_exact
1022,gen-1022,56832,GE1,North Brawley Geothermal Plant_GE1,eia_exact
1023,gen-1023,56832,GE2,North Brawley Geothermal Plant_GE2,eia_exact
1024,gen-1024,56832,GE3,North Brawley Geothermal Plant_GE3,eia_exact
1025,gen-1025,56832,GE4,North Brawley Geothermal Plant_GE4,eia_exact
1026,gen-1026,56832,GE5,North Brawley Geothermal Plant_GE5,eia_exact
1027,gen-1027,56862,1,Bolthouse S&P and Rowen Farms Solar_1,eia_exact
1028,gen-1028,56862,2,Bolthouse S&P and Rowen Farms Solar_2,eia_exact
1029,gen-1029,56862,3,Bolthouse S&P and Rowen Farms Solar_3,eia_exact
1030,gen-1030,56862,4,Bolthouse S&P and Rowen Farms Solar_4,eia_exact
1031,gen-1031,56875,TBD,Sacramento Soleil LLC_TBD,eia_exact
1032,gen-1032,56895,1,Ameresco Ox Mountain_1,eia_exact
1033,gen-1033,56895,2,Ameresco Ox Mountain_2,eia_exact
1034,gen-1034,56895,3,Ameresco Ox Mountain_3,eia_exact
1035,gen-1035,56895,4,Ameresco Ox Mountain_4,eia_exact
1036,gen-1036,56895,5,Ameresco Ox Mountain_5,eia_exact
1037,gen-1037,56895,6,Ameresco Ox Mountain_6,eia_exact
1038,gen-1038,56897,1,Ameresco Keller Canyon_1,eia_exact
1039,gen-1039,56897,2,Ameresco Keller Canyon_2,eia_exact
1040,gen-1040,56898,1,Ameresco Chiquita Canyon_1,eia_exact
1041,gen-1041,56898,2,Ameresco Chiquita Canyon_2,eia_exact
1042,gen-1042,56909,1,Gap Pacific Distribution Center_1,eia_exact
1043,gen-1043,56909,2,Gap Pacific Distribution Center_2,eia_exact
1044,gen-1044,56909,3,Gap Pacific Distribution Center_3,eia_exact
1045,gen-1045,56909,4,Gap Pacific Distribution Center_4,eia_exact
1046,gen-1046,56914,CTG1,Orange Grove Peaking Facility_CTG1,eia_exact
1047,gen-1047,56914,CTG2,Orange Grove Peaking Facility_CTG2,eia_exact
1048,gen-1048,56939,1,Solar Blythe LLC_1,eia_exact
1049,gen-1049,56996,S1A,Solar Photovoltaic Project No02_S1A,eia_exact
1050,gen-1050,56996,S1B,Solar Photovoltaic Project No02_S1B,eia_exact
1051,gen-1051,57004,1,SunEdison Walgreens Moreno Valley_1,eia_exact
1052,gen-1052,57005,1,Mariani Packing Vacaville Solar_1,eia_exact
1053,gen-1053,57006,1,Walgreens Woodland Distribution Center_1,eia_exact
1054,gen-1054,57007,1,SunEdison Ironwood State Prison_1,eia_exact
1055,gen-1055,57009,1,Kohls San Bernardino Solar Facility_1,eia_exact
1056,gen-1056,57010,1,SunEdison Anheuser Busch Fairfield_1,eia_exact
1057,gen-1057,57011,1,Chuckawalla Valley State Prison_1,eia_exact
1058,gen-1058,57012,1,SunEdison Walmart Apple Valley DC_1,eia_exact
1059,gen-1059,57027,CPP1,Canyon Power Plant_CPP1,eia_exact
1060,gen-1060,57027,CPP2,Canyon Power Plant_CPP2,eia_exact
1061,gen-1061,57027,CPP3,Canyon Power Plant_CPP3,eia_exact
1062,gen-1062,57027,CPP4,Canyon Power Plant_CPP4,eia_exact
1063,gen-1063,57041,1,Vaca Dixon Solar Station_1,eia_exact
1064,gen-1064,57042,1,CSU East Bay_1,eia_exact
1065,gen-1065,57043,1,SF State University_1,eia_exact
1066,gen-1066,57043,2,SF State University_2,eia_exact
1067,gen-1067,57102,EN01,Whittier LFG Power Plant No1_EN01,eia_exact
1068,gen-1068,57102,EN02,Whittier LFG Power Plant No1_EN02,eia_exact
1069,gen-1069,57122,CTG1,UCI Facilities Management Central Plant_CTG1,eia_exact
1070,gen-1070,57122,STG1,UCI Facilities Management Central Plant_STG1,eia_exact
1071,gen-1071,57133,359,G2 Energy Ostrom Road LLC_359,eia_exact
1072,gen-1072,57133,361,G2 Energy Ostrom Road LLC_361,eia_exact
1073,gen-1073,57154,1209,Mesquite Lake Water & Power Plant 1_1209,eia_exact
1074,gen-1074,57163,GEN1,Calabasas Gas to Energy Facility_GEN1,eia_exact
1075,gen-1075,57163,GEN3,Calabasas Gas to Energy Facility_GEN3,eia_exact
1076,gen-1076,57217,S003A,Solar Photovoltaic Project No03_S003A,eia_exact
1077,gen-1077,57217,S003B,Solar Photovoltaic Project No03_S003B,eia_exact
1078,gen-1078,57219,S005A,Solar Photovoltaic Project No05_S005A,eia_exact
1079,gen-1079,57219,S005B,Solar Photovoltaic Project No05_S005B,eia_exact
1080,gen-1080,57219,S005C,Solar Photovoltaic Project No05_S005C,eia_exact
1081,gen-1081,57219,S005D,Solar Photovoltaic Project No05_S005D,eia_exact
1082,gen-1082,57219,S005E,Solar Photovoltaic Project No05_S005E,eia_exact
1083,gen-1083,57220,S006A,Solar Photovoltaic Project No06_S006A,eia_exact
1084,gen-1084,57220,S006B,Solar Photovoltaic Project No06_S006B,eia_exact
1085,gen-1085,57220,S006C,Solar Photovoltaic Project No06_S006C,eia_exact
1086,gen-1086,57220,S006D,Solar Photovoltaic Project No06_S006D,eia_exact
1087,gen-1087,57221,S007A,Solar Photovoltaic Project No07_S007A,eia_exact
1088,gen-1088,57221,S007B,Solar Photovoltaic Project No07_S007B,eia_exact
1089,gen-1089,57221,S007C,Solar Photovoltaic Project No07_S007C,eia_exact
1090,gen-1090,57221,S007D,Solar Photovoltaic Project No07_S007D,eia_exact
1091,gen-1091,57221,S007E,Solar Photovoltaic Project No07_S007E,eia_exact
1092,gen-1092,57222,S008A,Solar Photovoltaic Project No08_S008A,eia_exact
1093,gen-1093,57222,S008B,Solar Photovoltaic Project No08_S008B,eia_exact
1094,gen-1094,57222,S008C,Solar Photovoltaic Project No08_S008C,eia_exact
1095,gen-1095,57222,S008D,Solar Photovoltaic Project No08_S008D,eia_exact
1096,gen-1096,57223,S009A,Solar Photovoltaic Project No09_S009A,eia_exact
1097,gen-1097,57223,S009B,Solar Photovoltaic Project No09_S009B,eia_exact
1098,gen-1098,57224,S010A,Solar Photovoltaic Project No10_S010A,eia_exact
1099,gen-1099,57224,S010B,Solar Photovoltaic Project No10_S010B,eia_exact
1100,gen-1100,57224,S010C,Solar Photovoltaic Project No10_S010C,eia_exact
1101,gen-1101,57225,S011A,Solar Photovoltaic Project No11_S011A,eia_exact
1102,gen-1102,57225,S011B,Solar Photovoltaic Project No11_S011B,eia_exact
1103,gen-1103,57225,S011C,Solar Photovoltaic Project No11_S011C,eia_exact
1104,gen-1104,57225,S011D,Solar Photovoltaic Project No11_S011D,eia_exact
1105,gen-1105,57225,S011E,Solar Photovoltaic Project No11_S011E,eia_exact
1106,gen-1106,57225,S011F,Solar Photovoltaic Project No11_S011F,eia_exact
1107,gen-1107,57225,S011G,Solar Photovoltaic Project No11_S011G,eia_exact
1108,gen-1108,57226,S012A,Solar Photovoltaic Project No12_S012A,eia_exact
1109,gen-1109,57227,S013A,Solar Photovoltaic Project No13_S013A,eia_exact
1110,gen-1110,57227,S013B,Solar Photovoltaic Project No13_S013B,eia_exact
1111,gen-1111,57227,S013C,Solar Photovoltaic Project No13_S013C,eia_exact
1112,gen-1112,57227,S013D,Solar Photovoltaic Project No13_S013D,eia_exact
1113,gen-1113,57227,S013E,Solar Photovoltaic Project No13_S013E,eia_exact
1114,gen-1114,57227,S013F,Solar Photovoltaic Project No13_S013F,eia_exact
1115,gen-1115,57227,S013G,Solar Photovoltaic Project No13_S013G,eia_exact
1116,gen-1116,57229,S015A,Solar Photovoltaic Project No15_S015A,eia_exact
1117,gen-1117,57229,S015B,Solar Photovoltaic Project No15_S015B,eia_exact
1118,gen-1118,57229,S015C,Solar Photovoltaic Project No15_S015C,eia_exact
1119,gen-1119,57229,S015D,Solar Photovoltaic Project No15_S015D,eia_exact
1120,gen-1120,57229,S015E,Solar Photovoltaic Project No15_S015E,eia_exact
1121,gen-1121,57229,S015F,Solar Photovoltaic Project No15_S015F,eia_exact
1122,gen-1122,57229,S015G,Solar Photovoltaic Project No15_S015G,eia_exact
1123,gen-1123,57230,S016A,Solar Photovoltaic Project No16_S016A,eia_exact
1124,gen-1124,57230,S016B,Solar Photovoltaic Project No16_S016B,eia_exact
1125,gen-1125,57230,S016C,Solar Photovoltaic Project No16_S016C,eia_exact
1126,gen-1126,57231,S017A,Solar Photovoltaic Project No17_S017A,eia_exact
1127,gen-1127,57231,S017B,Solar Photovoltaic Project No17_S017B,eia_exact
1128,gen-1128,57231,S017C,Solar Photovoltaic Project No17_S017C,eia_exact
1129,gen-1129,57231,S017D,Solar Photovoltaic Project No17_S017D,eia_exact
1130,gen-1130,57231,S017E,Solar Photovoltaic Project No17_S017E,eia_exact
1131,gen-1131,57231,S017F,Solar Photovoltaic Project No17_S017F,eia_exact
1132,gen-1132,57231,S017G,Solar Photovoltaic Project No17_S017G,eia_exact
1133,gen-1133,57232,S018A,Solar Photovoltaic Project No18_S018A,eia_exact
1134,gen-1134,57232,S018B,Solar Photovoltaic Project No18_S018B,eia_exact
1135,gen-1135,57232,S018C,Solar Photovoltaic Project No18_S018C,eia_exact
1136,gen-1136,57236,S023A,Solar Photovoltaic Project No23_S023A,eia_exact
1137,gen-1137,57236,S023B,Solar Photovoltaic Project No23_S023B,eia_exact
1138,gen-1138,57236,S023C,Solar Photovoltaic Project No23_S023C,eia_exact
1139,gen-1139,57236,S023D,Solar Photovoltaic Project No23_S023D,eia_exact
1140,gen-1140,57236,S023E,Solar Photovoltaic Project No23_S023E,eia_exact
1141,gen-1141,57245,S026A,Solar Photovoltaic Project No26_S026A,eia_exact
1142,gen-1142,57245,S026B,Solar Photovoltaic Project No26_S026B,eia_exact
1143,gen-1143,57245,S026C,Solar Photovoltaic Project No26_S026C,eia_exact
1144,gen-1144,57245,S026D,Solar Photovoltaic Project No26_S026D,eia_exact
1145,gen-1145,57245,S026E,Solar Photovoltaic Project No26_S026E,eia_exact
1146,gen-1146,57245,S026F,Solar Photovoltaic Project No26_S026F,eia_exact
1147,gen-1147,57245,S026G,Solar Photovoltaic Project No26_S026G,eia_exact
1148,gen-1148,57245,S026H,Solar Photovoltaic Project No26_S026H,eia_exact
1149,gen-1149,57245,S026I,Solar Photovoltaic Project No26_S026I,eia_exact
1150,gen-1150,57245,S026J,Solar Photovoltaic Project No26_S026J,eia_exact
1151,gen-1151,57245,SO26K,Solar Photovoltaic Project No26_SO26K,eia_exact
1152,gen-1152,57245,SO26L,Solar Photovoltaic Project No26_SO26L,eia_exact
1153,gen-1153,57246,S027A,Solar Photovoltaic Project No27_S027A,eia_exact
1154,gen-1154,57246,S027B,Solar Photovoltaic Project No27_S027B,eia_exact
1155,gen-1155,57246,S027C,Solar Photovoltaic Project No27_S027C,eia_exact
1156,gen-1156,57246,S027D,Solar Photovoltaic Project No27_S027D,eia_exact
1157,gen-1157,57247,S028A,Solar Photovoltaic Project No28_S028A,eia_exact
1158,gen-1158,57247,S028B,Solar Photovoltaic Project No28_S028B,eia_exact
1159,gen-1159,57247,S028C,Solar Photovoltaic Project No28_S028C,eia_exact
1160,gen-1160,57247,S028D,Solar Photovoltaic Project No28_S028D,eia_exact
1161,gen-1161,57247,S028E,Solar Photovoltaic Project No28_S028E,eia_exact
1162,gen-1162,57247,S028F,Solar Photovoltaic Project No28_S028F,eia_exact
1163,gen-1163,57247,S028G,Solar Photovoltaic Project No28_S028G,eia_exact
1164,gen-1164,57267,1,Marsh Landing Generating Station_1,eia_exact
1165,gen-1165,57267,2,Marsh Landing Generating Station_2,eia_exact
1166,gen-1166,57267,3,Marsh Landing Generating Station_3,eia_exact
1167,gen-1167,57267,4,Marsh Landing Generating Station_4,eia_exact
1168,gen-1168,57282,AW01,Alta Wind Energy Center I_AW01,eia_exact
1169,gen-1169,57291,AW02,Alta Wind Energy Center II_AW02,eia_exact
1170,gen-1170,57292,AW03,Alta Wind Energy Center III_AW03,eia_exact
1171,gen-1171,57293,AW04,Alta Wind Energy Center IV_AW04,eia_exact
1172,gen-1172,57294,AW05,Alta Wind Energy Center V_AW05,eia_exact
1173,gen-1173,57295,1,Alpine Solar_1,eia_exact
1174,gen-1174,57301,DEC,Dutch Wind Energy_DEC,eia_exact
1175,gen-1175,57302,1,Garnet Wind Energy Center_1,eia_exact
1176,gen-1176,57305,1,Adelanto Solar Project_1,eia_exact
1177,gen-1177,57308,1,Maclay Solar Project_1,eia_exact
1178,gen-1178,57309,1,Pacific Cruise Ship Terminals Berth 93_1,eia_exact
1179,gen-1179,57310,1,1420 Coil Av NoC_1,eia_exact
1180,gen-1180,57311,1,Occidental College Solar Project_1,eia_exact
1181,gen-1181,57313,1,Metro Support Services Center Solar_1,eia_exact
1182,gen-1182,57314,1,Los Angeles Harbor College_1,eia_exact
1183,gen-1183,57323,UNIT1,Sierra SunTower Solar Gen Station_UNIT1,eia_exact
1184,gen-1184,57331,MSP1,Mojave Solar Project_MSP1,eia_exact
1185,gen-1185,57331,MSP2,Mojave Solar Project_MSP2,eia_exact
1186,gen-1186,57340,1,Panoche Valley Solar Farm_1,eia_exact
1187,gen-1187,57359,1,Avenal Park_1,eia_exact
1188,gen-1188,57360,1,Sun City Project LLC_1,eia_exact
1189,gen-1189,57361,1,Sand Drag LLC_1,eia_exact
1190,gen-1190,57364,1,Siphon Drop Power Plant_1,eia_exact
1191,gen-1191,57364,2,Siphon Drop Power Plant_2,eia_exact
1192,gen-1192,57378,AVSR,AV Solar Ranch One_AVSR,eia_exact
1193,gen-1193,57394,GEN01,Genesis Solar Energy Project_GEN01,eia_exact
1194,gen-1194,57394,GEN02,Genesis Solar Energy Project_GEN02,eia_exact
1195,gen-1195,57422,1,Yolo County Solar Project_1,eia_exact
1196,gen-1196,57439,HPR2,California Valley Solar Ranch_HPR2,eia_exact
1197,gen-1197,57439,HPR2A,California Valley Solar Ranch_HPR2A,eia_exact
1198,gen-1198,57439,HPR2B,California Valley Solar Ranch_HPR2B,eia_exact
1199,gen-1199,57439,HPR2C,California Valley Solar Ranch_HPR2C,eia_exact
1200,gen-1200,57439,HPR2D,California Valley Solar Ranch_HPR2D,eia_exact
1201,gen-1201,57441,S42A,Solar Photovoltaic Project No42_S42A,eia_exact
1202,gen-1202,57441,S42B,Solar Photovoltaic Project No42_S42B,eia_exact
1203,gen-1203,57441,S42C,Solar Photovoltaic Project No42_S42C,eia_exact
1204,gen-1204,57441,S42D,Solar Photovoltaic Project No42_S42D,eia_exact
1205,gen-1205,57441,S42E,Solar Photovoltaic Project No42_S42E,eia_exact
1206,gen-1206,57441,S42F,Solar Photovoltaic Project No42_S42F,eia_exact
1207,gen-1207,57441,S42G,Solar Photovoltaic Project No42_S42G,eia_exact
1208,gen-1208,57441,S42H,Solar Photovoltaic Project No42_S42H,eia_exact
1209,gen-1209,57441,S42I,Solar Photovoltaic Project No42_S42I,eia_exact
1210,gen-1210,57441,S42J,Solar Photovoltaic Project No42_S42J,eia_exact
1211,gen-1211,57455,SB1,Solar Borrego I_SB1,eia_exact
1212,gen-1212,57459,1,Mountain View IV_1,eia_exact
1213,gen-1213,57460,CL00,Caltech Central_CL00,eia_exact
1214,gen-1214,57460,CL01,Caltech Central_CL01,eia_exact
1215,gen-1215,57460,CL02,Caltech Central_CL02,eia_exact
1216,gen-1216,57460,CL03,Caltech Central_CL03,eia_exact
1217,gen-1217,57460,CL04,Caltech Central_CL04,eia_exact
1218,gen-1218,57460,CL05,Caltech Central_CL05,eia_exact
1219,gen-1219,57460,CL06,Caltech Central_CL06,eia_exact
1220,gen-1220,57460,CL07,Caltech Central_CL07,eia_exact
1221,gen-1221,57460,CL08,Caltech Central_CL08,eia_exact
1222,gen-1222,57460,CL09,Caltech Central_CL09,eia_exact
1223,gen-1223,57460,CL10,Caltech Central_CL10,eia_exact
1224,gen-1224,57475,HRP1,John L. Featherstone Plant_HRP1,eia_exact
1225,gen-1225,57482,CTG1,Sentinel Energy Center LLC_CTG1,eia_exact
1226,gen-1226,57482,CTG2,Sentinel Energy Center LLC_CTG2,eia_exact
1227,gen-1227,57482,CTG3,Sentinel Energy Center LLC_CTG3,eia_exact
1228,gen-1228,57482,CTG4,Sentinel Energy Center LLC_CTG4,eia_exact
1229,gen-1229,57482,CTG5,Sentinel Energy Center LLC_CTG5,eia_exact
1230,gen-1230,57482,CTG6,Sentinel Energy Center LLC_CTG6,eia_exact
1231,gen-1231,57482,CTG7,Sentinel Energy Center LLC_CTG7,eia_exact
1232,gen-1232,57482,CTG8,Sentinel Energy Center LLC_CTG8,eia_exact
1233,gen-1233,57483,CTG1,Mariposa Energy Project_CTG1,eia_exact
1234,gen-1234,57483,CTG2,Mariposa Energy Project_CTG2,eia_exact
1235,gen-1235,57483,CTG3,Mariposa Energy Project_CTG3,eia_exact
1236,gen-1236,57483,CTG4,Mariposa Energy Project_CTG4,eia_exact
1237,gen-1237,57484,GEN1,Manzana Wind LLC_GEN1,eia_exact
1238,gen-1238,57490,56819,Imperial Solar Energy Center South_56819,eia_exact
1239,gen-1239,57491,56819,Imperial Solar Energy Center West_56819,eia_exact
1240,gen-1240,57497,1,Stroud Solar Station_1,eia_exact
1241,gen-1241,57498,1,Five Points Solar Station_1,eia_exact
1242,gen-1242,57499,1,Westside Solar Station_1,eia_exact
1243,gen-1243,57506,SEIM,FRV SI Transport Solar LP_SEIM,eia_exact
1244,gen-1244,57515,GT1,Walnut Creek Energy Park_GT1,eia_exact
1245,gen-1245,57515,GT2,Walnut Creek Energy Park_GT2,eia_exact
1246,gen-1246,57515,GT3,Walnut Creek Energy Park_GT3,eia_exact
1247,gen-1247,57515,GT4,Walnut Creek Energy Park_GT4,eia_exact
1248,gen-1248,57515,GT5,Walnut Creek Energy Park_GT5,eia_exact
1249,gen-1249,57522,1,Cantua Solar Station_1,eia_exact
1250,gen-1250,57523,1,Huron Solar Station_1,eia_exact
1251,gen-1251,57534,S32A,Solar Photovoltaic Project No32_S32A,eia_exact
1252,gen-1252,57534,S32B,Solar Photovoltaic Project No32_S32B,eia_exact
